,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),최저기온(℃),최고기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,합계_하차,유동인구,미세먼지(PM10).max,미세먼지(PM10).mean,초미세먼지(PM2.5).max,초미세먼지(PM2.5).mean
1173,2021-09-05,KBO,키움 vs SSG,0,1,고척 스카이돔,0,23.1,19.4,27.3,16813,0,Y,구로구,양천구청,5810,5996,11806,17,10.9,9,5.4
1174,2021-09-05,K리그,2021 K리그1 서울 vs 전북,0,1,상암월드컵주경기장,0,23.1,19.4,27.3,66704,0,Y,마포구,디지털미디어시티,9154,9462,18616,18,12.3,9,4.8
1175,2021-09-07,문화예술행사,2021 넬 단독 콘서트 NELL'S SEASON 2021,3828,7,올림픽홀,29.6,19.6,17.6,20.9,3000,18.23,N,송파구,올림픽공원,7680,6692,14372,11,8.5,9,3.8
1176,2021-09-08,문화예술행사,뮤직비디오 촬영,70,1,KSPO DOME(체조경기장),1.6,22.2,19,26.9,15000,0.47,N,송파구,올림픽공원,8636,7416,16052,21,15.2,8,5.5
1177,2021-09-09,KBO,키움 vs KIA,0,1,고척 스카이돔,0,23.5,19.1,29.1,16813,0,N,구로구,양천구청,12830,13822,26652,38,32.1,28,19.2
1178,2021-09-10,KBO,키움 vs KIA,0,1,고척 스카이돔,0,23.6,19.5,28.9,16813,0,N,구로구,양천구청,13162,14098,27260,42,28.4,22,15.8
1179,2021-09-16,KBO,키움 vs 한화,0,1,고척 스카이돔,0,22.9,18,27.3,16813,0,N,구로구,양천구청,13370,14296,27666,38,17.1,6,4
1180,2021-09-17,문화예술행사,더 포레스텔라 2021 앙코르,2693,3,올림픽홀,0,23.5,20.5,28.2,3000,29.92,N,송파구,올림픽공원,8750,7690,16440,15,11.7,8,3.2
1181,2021-09-17,KBO,키움 vs 한화,0,1,고척 스카이돔,0,23.5,20.5,28.2,16813,0,N,구로구,양천구청,13474,14352,27826,13,8.2,7,4.3
1182,2021-09-18,KBO,키움 vs 두산,0,1,고척 스카이돔,0,23.9,18.9,29.8,16813,0,Y,구로구,양천구청,7716,7796,15512,25,13,9,5.8
1183,2021-09-19,KBO,키움 vs 두산,0,1,고척 스카이돔,0,23.7,20.8,27.8,16813,0,Y,구로구,양천구청,5506,5600,11106,16,10.3,11,6.9
1184,2021-09-19,K리그,2021 K리그1 서울 vs 수원FC,0,1,상암월드컵주경기장,0,23.7,20.8,27.8,66704,0,Y,마포구,디지털미디어시티,8934,9118,18052,17,13.3,11,7.6
1185,2021-09-20,문화예술행사,2021 KEY SOLO CONCERT,583,7,올림픽홀,0,23.7,19,28.4,3000,2.78,N,송파구,올림픽공원,3234,3124,6358,16,13.3,7,4.1
1186,2021-09-22,K리그,2021 K리그1 서울 vs 인천,0,1,상암월드컵주경기장,4.5,20.2,16.8,24.3,66704,0,N,마포구,디지털미디어시티,8222,8782,17004,16,11.6,8,4.2
1187,2021-09-23,KBO,키움 vs NC,0,1,고척 스카이돔,0,20.9,16.9,25.9,16813,0,N,구로구,양천구청,12276,12884,25160,20,15.2,11,8.2
1188,2021-09-24,KBO,키움 vs NC,0,1,고척 스카이돔,0,21.8,16.7,26.9,16813,0,N,구로구,양천구청,13032,13668,26700,30,18,11,7.3
1189,2021-09-25,KBO,키움 vs 롯데,0,1,고척 스카이돔,0,21.2,18.7,23.1,16813,0,Y,구로구,양천구청,8376,8620,16996,14,7.2,7,3.6
1190,2021-09-26,KBO,키움 vs 롯데,0,1,고척 스카이돔,0,22.6,18.4,27.3,16813,0,Y,구로구,양천구청,5588,5880,11468,13,7.7,7,4.4
1191,2021-09-27,대중공연,TREASURE 2021 PRIVATE STAGE [TEU-DAY],1425,7,올림픽홀,0,21.6,18.7,25,3000,6.79,N,송파구,올림픽공원,8398,7736,16134,19,14.8,13,6.6
1192,2021-10-02,KBO,키움 vs LG,0,1,고척 스카이돔,0,20.7,16.4,26.6,16813,0,Y,구로구,양천구청,9724,9728,19452,41,33.9,25,18.6
1193,2021-10-03,K리그,2021 K리그1 서울 vs 대구,0,1,상암월드컵주경기장,0,22.3,17.1,28.8,66704,0,Y,마포구,디지털미디어시티,9998,10378,20376,50,37.5,24,20
1194,2021-10-03,KBO,키움 vs LG,0,1,고척 스카이돔,0,22.3,17.1,28.8,16813,0,Y,구로구,양천구청,6780,6912,13692,39,34.1,25,19.6
1195,2021-10-05,KBO,키움 vs 삼성,0,1,고척 스카이돔,0,23.6,21.7,26.5,16813,0,N,구로구,양천구청,13408,14228,27636,53,40.8,18,12.6
1196,2021-10-06,KBO,키움 vs 삼성,0,1,고척 스카이돔,6.4,18.8,17.9,21.7,16813,0,N,구로구,양천구청,13156,13830,26986,14,8.7,4,1.8
1197,2021-10-06,대중공연,하성운 콘서트 Forest & in 서울,4667,5,올림픽홀,6.4,18.8,17.9,21.7,3000,31.11,N,송파구,올림픽공원,8470,7710,16180,27,12.4,6,2.4
1198,2021-10-12,KBO,키움 vs NC,0,1,고척 스카이돔,0,17.9,15.8,21.3,16813,0,N,구로구,양천구청,13344,14174,27518,27,16.8,8,4.7
1199,2021-10-13,KBO,키움 vs NC,0,1,고척 스카이돔,0,19.6,14.9,25.2,16813,0,N,구로구,양천구청,13452,14488,27940,20,14.9,7,5.6
1200,2021-10-14,KBO,키움 vs NC,0,1,고척 스카이돔,0,19.7,17.4,23.9,16813,0,N,구로구,양천구청,13498,14274,27772,35,25.4,16,11.2
1201,2021-10-27,KBO,키움 vs 삼성,2569,1,고척 스카이돔,0,13.4,9.8,18.1,16813,15.28,N,구로구,양천구청,13926,14704,28630,47,36.7,20,9.3
1202,2021-10-27,문화예술행사,2021 김희재 단독 콘서트,5041,6,올림픽홀,0,13.4,9.8,18.1,3000,28.01,N,송파구,올림픽공원,9162,8306,17468,70,47.7,44,21
1203,2021-10-29,KBO,키움 vs KT,1495,1,고척 스카이돔,0,14.6,10.5,20.6,16813,8.89,N,구로구,양천구청,14048,14908,28956,43,29.2,22,9.9
1204,2021-11-03,문화예술행사,2021 폴킴 전국투어 콘서트-서울_기획공연,4470,5,올림픽홀,0,12.1,7.6,17.1,3000,29.8,N,송파구,올림픽공원,9640,8658,18298,68,50.9,44,33.6
1205,2021-11-08,문화예술행사,2021 대한민국 해군 호국 음악회,854,2,올림픽홀,25.7,8.6,4.5,15.5,3000,14.23,N,송파구,올림픽공원,8078,6932,15010,16,10.2,8,5.3
1206,2021-11-10,문화예술행사,"싱어게인 TOP3 '이승윤,정홍일,이무진' 전국투어 콘서트 - 서울",5094,5,올림픽홀,0.3,4.2,0.7,7.7,3000,33.96,N,송파구,올림픽공원,9100,8066,17166,22,16.4,10,7.6
1207,2021-11-15,대중공연,2021 WINNER CONCERT(가제),4309,8,올림픽홀,0,10.1,5.8,15.7,3000,17.95,N,송파구,올림픽공원,8544,7582,16126,68,54.5,34,24.5
1208,2021-11-23,문화예술행사,슈퍼밴드2 갈라 콘서트,6726,6,KSPO DOME(체조경기장),0,-0.6,-3.7,2.3,15000,7.47,N,송파구,올림픽공원,9054,8034,17088,39,29.6,12,10
1209,2021-11-24,문화예술행사,(가제) 2021 자우림 앨범발매 기념 단독 콘서트,5100,5,올림픽홀,0,4.1,-2.6,9.1,3000,34,N,송파구,올림픽공원,9018,8102,17120,41,34.1,19,14
1210,2021-11-24,문화예술행사,2021 제30회 루체른동계유니버시아드대회 대한민국 선수단 결단식,60,1,뮤즈라이브,0,4.1,-2.6,9.1,237,25.32,N,송파구,올림픽공원,9018,8102,17120,41,34.1,19,14
1211,2021-12-01,문화예술행사,2021 어반자카파 연말 콘서트 ‘겨울’(가제),3903,5,올림픽홀,0,-1.3,-3,1.5,3000,26.02,N,송파구,올림픽공원,8700,7496,16196,21,18,11,7.2
1212,2021-12-07,문화예술행사,쇼미더머니10페스티벌,8227,6,KSPO DOME(체조경기장),0,6.8,2.6,13.3,15000,9.14,N,송파구,올림픽공원,8796,7724,16520,60,40.2,38,24.2
1213,2021-12-07,문화예술행사,2021 WOODZ 단독 콘서트,2229,6,핸드볼경기장,0,6.8,2.6,13.3,6500,5.72,N,송파구,올림픽공원,8796,7724,16520,60,40.2,38,24.2
1214,2021-12-08,문화예술행사,(가제) 2021 윤하 연말 단독 콘서트,5767,6,올림픽홀,0,6.7,1.9,13.3,3000,32.04,N,송파구,올림픽공원,8578,7452,16030,55,40,26,20.7
1215,2021-12-13,문화예술행사,2021 나훈아 송년콘서트(가제),19059,7,KSPO DOME(체조경기장),0,-2.2,-5.9,1.9,15000,18.15,N,송파구,올림픽공원,8116,7140,15256,28,25.1,17,10.8
1216,2021-12-14,문화예술행사,2021 정승환 연말 콘서트,5217,6,핸드볼경기장,1.2,3.7,-0.7,8.2,6500,13.38,N,송파구,올림픽공원,8170,7366,15536,44,33.1,24,18.5
1217,2021-12-15,문화예술행사,2021 에픽하이 콘서트,4950,5,올림픽홀,2.1,7.2,5.4,10,3000,33,N,송파구,올림픽공원,8384,7260,15644,120,96.2,82,65.9
1218,2021-12-20,문화예술행사,조선 TOP 싱어 콘서트,6226,7,올림픽홀,0,5.2,-0.9,11.1,3000,29.65,N,송파구,올림픽공원,8178,8184,16362,68,62.1,38,30.8
1219,2021-12-20,문화예술행사,2021 장범준 연말 콘서트,5950,7,핸드볼경기장,0,5.2,-0.9,11.1,6500,13.08,N,송파구,올림픽공원,8178,8184,16362,68,62.1,38,30.8
1220,2021-12-20,문화예술행사,2021 TWICE 단독콘서트,6232,7,KSPO DOME(체조경기장),0,5.2,-0.9,11.1,15000,5.94,N,송파구,올림픽공원,8178,8184,16362,68,62.1,38,30.8
1221,2021-12-21,문화예술행사,2021 대한민국 스포츠영웅 헌액식,60,2,뮤즈라이브,0,5.2,0.8,8.9,237,12.66,N,송파구,올림픽공원,8074,7460,15534,91,60.8,58,33.9
1222,2021-12-25,문화예술행사,제아x팟캐스트비혼세 토크콘서트,162,1,뮤즈라이브,0,-11.7,-14.4,-7.3,237,68.35,Y,송파구,올림픽공원,5126,5056,10182,31,24.8,16,12
1223,2021-12-27,문화예술행사,BTOB 공식팬클럽 MELODY 4기 공식팬미팅,4336,6,핸드볼경기장,0,-7.6,-12.9,-3.9,6500,11.12,N,송파구,올림픽공원,7808,6754,14562,39,35.7,26,20.2
1224,2021-12-27,문화예술행사,"윤종신, 먼데이키즈 연말콘서트",3358,7,올림픽홀,0,-7.6,-12.9,-3.9,3000,15.99,N,송파구,올림픽공원,7808,6754,14562,39,35.7,26,20.2
1225,2021-12-27,문화예술행사,스트릿 우먼 파이터 [ON THE STAGE] 전국투어 앵콜 콘서트,5829,7,KSPO DOME(체조경기장),0,-7.6,-12.9,-3.9,15000,5.55,N,송파구,올림픽공원,7808,6754,14562,39,35.7,26,20.2
1226,2022-01-03,문화예술행사,ATEEZ 2022 World Tour in 서울,5763,8,올림픽홀,0,-1.9,-8,2.5,3000,24.01,N,송파구,올림픽공원,4059,3520,7579,38,25.2,24,13.3
1227,2022-01-03,문화예술행사,뮤지컬 헬로카봇 시즌6,8239,16,우리금융아트홀,0,-1.9,-8,2.5,1184,43.49,N,송파구,올림픽공원,4059,3520,7579,38,25.2,24,13.3
1228,2022-01-17,문화예술행사,2022 SF9 콘서트,7852,7,올림픽홀,0.5,-5.8,-9.2,0.1,3000,37.39,N,송파구,올림픽공원,4072,3461,7533,36,28.4,21,14.6
1229,2022-01-26,대중공연,2022 이찬원 앵콜 콘서트,7887,5,올림픽홀,0,1.3,-1.9,6.8,3000,52.58,N,송파구,올림픽공원,4242,3572,7814,67,58.5,53,42.8
1230,2022-02-04,대중공연,라포엠(LA POEM) 두 번째 단독 콘서트,2994,3,올림픽홀,0,-5.2,-8.2,-0.7,3000,33.27,N,송파구,올림픽공원,3886,3328,7214,33,25.8,17,10.9
1231,2022-02-09,문화예술행사,2022 Stray Kids 팬미팅,4523,5,올림픽홀,0,1,-4.3,7.2,3000,30.15,N,송파구,올림픽공원,3961,3613,7574,49,41.9,32,25.1
1232,2022-02-17,문화예술행사,2021-22 Forestella Concert - The Royal in Seoul Encore Concert,4040,4,핸드볼경기장,0,-6.2,-10.7,-0.5,6500,15.54,N,송파구,올림픽공원,3559,3139,6698,42,36.8,27,21.9
1233,2022-02-17,대중공연,청춘 콘썰트,6056,4,올림픽홀,0,-6.2,-10.7,-0.5,3000,50.47,N,송파구,올림픽공원,3559,3139,6698,42,36.8,27,21.9
1234,2022-03-01,문화예술행사,2022년 투모로우바이투게더(TXT) 팬미팅,4377,6,올림픽홀,2.3,5.8,0.3,9.7,3000,24.32,N,송파구,올림픽공원,2084,1740,3824,68,43.8,33,26.5
1235,2022-03-05,공공행사,제20대대통령선거,1030,6,핸드볼경기장,0,2.3,-0.7,6.7,6500,2.64,Y,송파구,올림픽공원,2525,2253,4778,86,43.4,11,6.8
1236,2022-03-09,문화예술행사,2022 윤하 앵콜 콘서트(기획공연),3933,5,올림픽홀,0,7.1,1.7,14.8,3000,26.22,N,송파구,올림픽공원,2306,2007,4313,97,81,51,41.7
1237,2022-03-17,문화예술행사,2022 이승윤 첫 단독콘서트 - 서울,5739,4,올림픽홀,1.2,10.7,7.8,15.1,3000,47.82,N,송파구,올림픽공원,3918,3311,7229,65,41.8,22,14.1
1238,2022-03-19,K리그,2022 K리그1 서울 vs 제주,6481,1,상암월드컵주경기장,14.6,3.4,0.9,6.1,66704,9.72,Y,마포구,디지털미디어시티,5666,5706,11372,11,5.8,5,2.5
1239,2022-03-24,문화예술행사,2022 국카스텐 상반기 단독 콘서트,2421,4,올림픽홀,0,8.2,3.9,12.4,3000,20.18,N,송파구,올림픽공원,4000,3424,7424,62,52.1,40,32.5
1240,2022-03-24,국가대표,2022 카타르월드컵 최종예선 대한민국vs이란,61226,2,상암월드컵주경기장,0,8.2,3.9,12.4,66704,91.79,N,마포구,디지털미디어시티,16441,14421,30862,57,48.2,38,30.5
1241,2022-03-31,문화예술행사,2022 크래비티 콘서트,1680,4,올림픽홀,0,10.9,7.6,14.7,3000,14,N,송파구,올림픽공원,4089,3535,7624,23,16.8,11,5.5
1242,2022-04-02,KBO,키움 vs 롯데,8257,1,고척 스카이돔,0,8.2,3.7,14.2,16813,49.11,Y,구로구,양천구청,4506,4530,9036,42,35.9,21,16.7
1243,2022-04-03,KBO,키움 vs 롯데,6115,1,고척 스카이돔,0,9.6,3.5,17,16813,36.37,Y,구로구,양천구청,3149,3238,6387,63,50.2,40,31.1
1244,2022-04-04,대중공연,YG 트레저 콘서트,4298,7,올림픽홀,0,10.3,5.1,16.4,3000,20.47,N,송파구,올림픽공원,4293,3789,8082,52,45.5,33,26.3
1245,2022-04-05,KBO,키움 vs LG,2298,1,고척 스카이돔,0,10.3,4.9,15.8,16813,13.67,N,구로구,양천구청,6784,7011,13795,70,43,39,22.2
1246,2022-04-06,KBO,키움 vs LG,2304,1,고척 스카이돔,0,11.7,8,17,16813,13.7,N,구로구,양천구청,6658,6915,13573,70,59.5,34,15.6
1247,2022-04-06,K리그,2022 K리그1 서울 vs 강원,3967,1,상암월드컵주경기장,0,11.7,8,17,66704,5.95,N,마포구,디지털미디어시티,13811,15078,28889,59,52.2,24,13.2
1248,2022-04-06,대중공연,2022 Theatre 이문세 서울,2208,5,우리금융아트홀,0,11.7,8,17,1184,37.3,N,송파구,올림픽공원,4426,3869,8295,58,52.2,32,17.8
1249,2022-04-07,KBO,키움 vs LG,2055,1,고척 스카이돔,0,10.9,7.4,15.7,16813,12.22,N,구로구,양천구청,6669,6925,13594,52,36.4,11,5.7
1250,2022-04-07,문화예술행사,아스트로 아로하 팬미팅,3199,3,핸드볼경기장,0,10.9,7.4,15.7,6500,16.41,N,송파구,올림픽공원,4489,3855,8344,51,38.5,13,8.5
1251,2022-04-10,K리그,2022 K리그1 서울 vs 수원,14998,1,상암월드컵주경기장,0,18.2,12.7,25.1,66704,22.48,Y,마포구,디지털미디어시티,5984,5923,11907,52,37.5,20,17.4
1252,2022-04-11,문화예술행사,2022 싱어게인2 콘서트,4351,7,올림픽홀,0,19.6,13.4,26.6,3000,20.72,N,송파구,올림픽공원,4572,4054,8626,51,42.3,27,20.5
1253,2022-04-12,KBO,키움 vs NC,774,1,고척 스카이돔,0.5,19.3,15.9,26.4,16813,4.6,N,구로구,양천구청,6897,7208,14105,49,34.6,21,13.4
1254,2022-04-13,KBO,키움 vs NC,893,1,고척 스카이돔,1.3,13.1,12,15.9,16813,5.31,N,구로구,양천구청,6770,7060,13830,24,14.1,4,1.8
1255,2022-04-14,KBO,키움 vs NC,1020,1,고척 스카이돔,0,13.2,11.4,15.3,16813,6.07,N,구로구,양천구청,6881,7048,13929,20,15.5,7,3.1
1256,2022-04-14,문화예술행사,2022 성시경 팬미팅,2608,3,핸드볼경기장,0,13.2,11.4,15.3,6500,13.37,N,송파구,올림픽공원,4496,3788,8284,22,16.5,10,6.1
1257,2022-04-15,문화예술행사,하성운 쇼케이스,100,2,뮤즈라이브,0,13.3,7.5,19.3,237,21.1,N,송파구,올림픽공원,4715,3903,8618,39,31.5,20,14.1
1258,2022-04-20,대중공연,2022 빅마마 전국투어 콘서트,3765,5,올림픽홀,0,15.7,9.7,22.1,3000,25.1,N,송파구,올림픽공원,4552,3942,8494,64,55.9,45,32.2
1259,2022-04-22,KBO,키움 vs KIA,4289,1,고척 스카이돔,0,15,13.2,16.8,16813,25.51,N,구로구,양천구청,6940,7243,14183,116,74.8,50,34.4
1260,2022-04-23,KBO,키움 vs KIA,8338,1,고척 스카이돔,0,17.7,10.4,25.3,16813,49.59,Y,구로구,양천구청,5302,5117,10419,104,61.2,62,34.2
1261,2022-04-24,KBO,키움 vs KIA,7406,1,고척 스카이돔,0.3,18.5,15,24.5,16813,44.05,Y,구로구,양천구청,3612,3715,7327,68,52.8,37,27.1
1262,2022-04-25,대중공연,2022 WINNER CONCERT (가제),5497,7,올림픽홀,1.3,20,17,23.6,3000,26.18,N,송파구,올림픽공원,4422,3961,8383,71,57.2,39,32.8
1263,2022-04-26,문화예술행사,2022 몬스타엑스 콘서트,10533,7,핸드볼경기장,1,21.9,17,28.7,6500,23.15,N,송파구,올림픽공원,4665,3960,8625,67,53.5,34,19.8
1264,2022-04-29,KBO,키움 vs KT,1770,1,고척 스카이돔,15.5,13.4,10.7,16.5,16813,10.53,N,구로구,양천구청,7369,7559,14928,15,10.8,1,1
1265,2022-04-30,KBO,키움 vs KT,4075,1,고척 스카이돔,0,13,10.5,17.8,16813,24.24,Y,구로구,양천구청,4975,4924,9899,61,29.7,40,14.8
1266,2022-05-01,KBO,키움 vs KT,3213,1,고척 스카이돔,0,13.4,7.9,19.2,16813,19.11,Y,구로구,양천구청,3543,3747,7290,84,52.4,17,10
1267,2022-05-03,문화예술행사,풍류대장 TOP10 전국투어 콘서트,8664,6,올림픽홀,0,14.8,9.1,20.8,3000,48.13,N,송파구,올림픽공원,4832,4141,8973,40,36.1,23,17.1
1268,2022-05-06,KBO,키움 vs SSG,4627,1,고척 스카이돔,0,19.6,13.7,25.6,16813,27.52,N,구로구,양천구청,6836,6816,13652,46,37.8,27,17.1
1269,2022-05-07,KBO,키움 vs SSG,5637,1,고척 스카이돔,0.5,18.4,15.3,23.1,16813,33.53,Y,구로구,양천구청,4723,4583,9306,51,39.2,17,9
1270,2022-05-08,KBO,키움 vs SSG,4765,1,고척 스카이돔,2,15.3,11.7,18.2,16813,28.34,Y,구로구,양천구청,3362,3617,6979,30,21,10,6.5
1271,2022-05-08,K리그,2022 K리그1 서울 vs 수원FC,13197,1,상암월드컵주경기장,2,15.3,11.7,18.2,66704,19.78,Y,마포구,디지털미디어시티,5621,5933,11554,21,17.8,9,7.4
1272,2022-05-10,KBO,키움 vs 두산,3564,1,고척 스카이돔,0,19.9,13.6,26.3,16813,21.2,N,구로구,양천구청,7580,7780,15360,40,29.1,23,12.7
1273,2022-05-11,KBO,키움 vs 두산,2641,1,고척 스카이돔,0,19.7,16.6,25.2,16813,15.71,N,구로구,양천구청,7573,7785,15358,40,34.7,19,12.4
1274,2022-05-12,문화예술행사,(가제) 2022 볼빨간사춘기 상반기 단독 콘서트,5310,4,올림픽홀,0,20.9,14.1,28.1,3000,44.25,N,송파구,올림픽공원,5359,4680,10039,47,37.5,26,18.4
1275,2022-05-12,KBO,키움 vs 두산,2649,1,고척 스카이돔,0,20.9,14.1,28.1,16813,15.76,N,구로구,양천구청,7614,7749,15363,50,41.5,20,14.7
1276,2022-05-14,체육행사,제17회 회장배 전국 댄스스포츠 선수권대회,189,2,핸드볼경기장,0,15.7,11.9,20,6500,1.45,Y,송파구,올림픽공원,4782,4977,9759,60,39.5,13,6.3
1277,2022-05-15,K리그,2022 K리그1 서울 vs 포항,8892,1,상암월드컵주경기장,0,16.2,10.5,22.4,66704,13.33,Y,마포구,디지털미디어시티,6204,6595,12799,28,24.1,10,8.2
1278,2022-05-20,KBO,키움 vs 한화,3080,1,고척 스카이돔,0,20.6,15.6,25.8,16813,18.32,N,구로구,양천구청,8063,7997,16060,51,37.2,24,18.1
1279,2022-05-21,K리그,2022 K리그1 서울 vs 성남,9560,1,상암월드컵주경기장,0,20.1,16.1,26,66704,14.33,Y,마포구,디지털미디어시티,9137,9102,18239,39,30.8,22,17.1
1280,2022-05-21,KBO,키움 vs 한화,6689,1,고척 스카이돔,0,20.1,16.1,26,16813,39.78,Y,구로구,양천구청,5796,5546,11342,41,30,26,17.1
1281,2022-05-22,KBO,키움 vs 한화,5330,1,고척 스카이돔,0,20.3,15.7,25.8,16813,31.7,Y,구로구,양천구청,3820,3877,7697,48,43.2,23,19.2
1282,2022-05-25,K리그,2022 하나은행 FA컵 4R(16강전) FC서울 VS 제주 ,2354,1,상암월드컵주경기장,3.5,21,16.7,26.7,66704,3.53,N,마포구,디지털미디어시티,16004,17458,33462,28,22.2,17,12.3
1283,2022-05-28,K리그,2022 K리그1 서울 vs 김천,8609,1,상암월드컵주경기장,0,22.3,15,29.3,66704,12.91,Y,마포구,디지털미디어시티,8766,8869,17635,49,36.1,32,19.6
1284,2022-05-31,KBO,키움 vs 삼성,4100,1,고척 스카이돔,0,20.7,14.2,27.2,16813,24.39,N,구로구,양천구청,7845,7915,15760,46,33.7,11,4
1285,2022-06-01,KBO,키움 vs 삼성,7181,1,고척 스카이돔,0,22.1,16.2,28.6,16813,42.71,N,구로구,양천구청,4089,4084,8173,29,21.2,13,6.4
1286,2022-06-02,문화예술행사,쇼다운 콘서트,4910,4,핸드볼경기장,0,21.5,17.1,26.9,6500,18.88,N,송파구,올림픽공원,5073,4354,9427,50,36.2,25,15.2
1287,2022-06-02,문화예술행사,2022 정동원 첫번째 단독 콘서트 - 서울앵콜,5708,4,올림픽홀,0,21.5,17.1,26.9,3000,47.57,N,송파구,올림픽공원,5073,4354,9427,50,36.2,25,15.2
1288,2022-06-02,KBO,키움 vs 삼성,2477,1,고척 스카이돔,0,21.5,17.1,26.9,16813,14.73,N,구로구,양천구청,7476,7681,15157,44,32.8,24,12.2
1289,2022-06-02,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 브라질,61633,2,상암월드컵주경기장,0,21.5,17.1,26.9,66704,92.4,N,마포구,디지털미디어시티,21006,17715,38721,37,25.2,20,12.3
1290,2022-06-06,문화예술행사,포르테 디 콰트로 콘서트: 메타포닉,1476,1,올림픽홀,4.3,19.7,16.7,24.5,3000,49.2,N,송파구,올림픽공원,2544,2392,4936,11,7.9,6,2.6
1291,2022-06-07,체육행사,2022 아시아펜싱선수권대회,2450,10,핸드볼경기장,0,20.6,15.1,25.1,6500,3.77,N,송파구,올림픽공원,5026,4462,9488,11,8.8,8,3.6
1292,2022-06-07,KBO,키움 vs KT,1904,1,고척 스카이돔,0,20.6,15.1,25.1,16813,11.32,N,구로구,양천구청,7759,7861,15620,24,13.7,9,3
1293,2022-06-08,KBO,키움 vs KT,1342,1,고척 스카이돔,0,21.2,16.2,25.8,16813,7.98,N,구로구,양천구청,7822,7873,15695,44,27.8,25,12.2
1294,2022-06-09,대중공연,2022 우주소녀 콘서트,3708,4,올림픽홀,2.6,20.9,18.5,24.5,3000,30.9,N,송파구,올림픽공원,4756,4106,8862,36,31.1,25,17.2
1295,2022-06-09,KBO,키움 vs KT,1414,1,고척 스카이돔,2.6,20.9,18.5,24.5,16813,8.41,N,구로구,양천구청,7754,7686,15440,35,25.5,17,10.3
1296,2022-06-14,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 이집트,53769,2,상암월드컵주경기장,0,21.5,17.7,27.1,66704,80.61,N,마포구,디지털미디어시티,19324,18008,37332,20,12.3,6,4.5
1297,2022-06-14,KBO,키움 vs 두산,2536,1,고척 스카이돔,0,21.5,17.7,27.1,16813,15.08,N,구로구,양천구청,7750,7932,15682,20,14,3,1.9
1298,2022-06-14,대중공연,2022 (여자)아이들 콘서트,7220,6,올림픽홀,0,21.5,17.7,27.1,3000,40.11,N,송파구,올림픽공원,4968,4092,9060,21,14.9,11,4.8
1299,2022-06-15,KBO,키움 vs 두산,2062,1,고척 스카이돔,18.5,17.5,14.9,20.1,16813,12.26,N,구로구,양천구청,7453,7692,15145,24,14.2,15,6.2
