,날짜,구분,경기(행사)내용,관람인원(명),사용일수(일),시설명,강수량(mm),평균기온(℃),좌석수,좌석점유율,주말 여부,지역,인근_역,합계_승차,미세먼지(PM10).mean,초미세먼지(PM2.5).mean
1205,2021-11-08,문화예술행사,2021 대한민국 해군 호국 음악회,854,2,올림픽홀,25.7,8.6,3000,14.23,N,송파구,올림픽공원,8078,10.2,5.3
1206,2021-11-10,문화예술행사,"싱어게인 TOP3 '이승윤,정홍일,이무진' 전국투어 콘서트 - 서울",5094,5,올림픽홀,0.3,4.2,3000,33.96,N,송파구,올림픽공원,9100,16.4,7.6
1207,2021-11-15,대중공연,2021 WINNER CONCERT(가제),4309,8,올림픽홀,0.0,10.1,3000,17.95,N,송파구,올림픽공원,8544,54.5,24.5
1208,2021-11-23,문화예술행사,슈퍼밴드2 갈라 콘서트,6726,6,KSPO DOME(체조경기장),0.0,-0.6,15000,7.47,N,송파구,올림픽공원,9054,29.6,10.0
1209,2021-11-24,문화예술행사,(가제) 2021 자우림 앨범발매 기념 단독 콘서트,5100,5,올림픽홀,0.0,4.1,3000,34.0,N,송파구,올림픽공원,9018,34.1,14.0
1210,2021-11-24,문화예술행사,2021 제30회 루체른동계유니버시아드대회 대한민국 선수단 결단식,60,1,뮤즈라이브,0.0,4.1,237,25.32,N,송파구,올림픽공원,9018,34.1,14.0
1211,2021-12-01,문화예술행사,2021 어반자카파 연말 콘서트 ‘겨울’(가제),3903,5,올림픽홀,0.0,-1.3,3000,26.02,N,송파구,올림픽공원,8700,18.0,7.2
1212,2021-12-07,문화예술행사,쇼미더머니10페스티벌,8227,6,KSPO DOME(체조경기장),0.0,6.8,15000,9.14,N,송파구,올림픽공원,8796,40.2,24.2
1213,2021-12-07,문화예술행사,2021 WOODZ 단독 콘서트,2229,6,핸드볼경기장,0.0,6.8,6500,5.72,N,송파구,올림픽공원,8796,40.2,24.2
1214,2021-12-08,문화예술행사,(가제) 2021 윤하 연말 단독 콘서트,5767,6,올림픽홀,0.0,6.7,3000,32.04,N,송파구,올림픽공원,8578,40.0,20.7
1215,2021-12-13,문화예술행사,2021 나훈아 송년콘서트(가제),19059,7,KSPO DOME(체조경기장),0.0,-2.2,15000,18.15,N,송파구,올림픽공원,8116,25.1,10.8
1216,2021-12-14,문화예술행사,2021 정승환 연말 콘서트,5217,6,핸드볼경기장,1.2,3.7,6500,13.38,N,송파구,올림픽공원,8170,33.1,18.5
1217,2021-12-15,문화예술행사,2021 에픽하이 콘서트,4950,5,올림픽홀,2.1,7.2,3000,33.0,N,송파구,올림픽공원,8384,96.2,65.9
1218,2021-12-20,문화예술행사,조선 TOP 싱어 콘서트,6226,7,올림픽홀,0.0,5.2,3000,29.65,N,송파구,올림픽공원,8178,62.1,30.8
1219,2021-12-20,문화예술행사,2021 장범준 연말 콘서트,5950,7,핸드볼경기장,0.0,5.2,6500,13.08,N,송파구,올림픽공원,8178,62.1,30.8
1220,2021-12-20,문화예술행사,2021 TWICE 단독콘서트,6232,7,KSPO DOME(체조경기장),0.0,5.2,15000,5.94,N,송파구,올림픽공원,8178,62.1,30.8
1221,2021-12-21,문화예술행사,2021 대한민국 스포츠영웅 헌액식,60,2,뮤즈라이브,0.0,5.2,237,12.66,N,송파구,올림픽공원,8074,60.8,33.9
1222,2021-12-25,문화예술행사,제아x팟캐스트비혼세 토크콘서트,162,1,뮤즈라이브,0.0,-11.7,237,68.35,Y,송파구,올림픽공원,5126,24.8,12.0
1223,2021-12-27,문화예술행사,BTOB 공식팬클럽 MELODY 4기 공식팬미팅,4336,6,핸드볼경기장,0.0,-7.6,6500,11.12,N,송파구,올림픽공원,7808,35.7,20.2
1224,2021-12-27,문화예술행사,"윤종신, 먼데이키즈 연말콘서트",3358,7,올림픽홀,0.0,-7.6,3000,15.99,N,송파구,올림픽공원,7808,35.7,20.2
1225,2021-12-27,문화예술행사,스트릿 우먼 파이터 [ON THE STAGE] 전국투어 앵콜 콘서트,5829,7,KSPO DOME(체조경기장),0.0,-7.6,15000,5.55,N,송파구,올림픽공원,7808,35.7,20.2
1226,2022-01-03,문화예술행사,ATEEZ 2022 World Tour in 서울,5763,8,올림픽홀,0.0,-1.9,3000,24.01,N,송파구,올림픽공원,4059,25.2,13.3
1227,2022-01-03,문화예술행사,뮤지컬 헬로카봇 시즌6,8239,3,우리금융아트홀,0.0,-1.9,1184,43.49,N,송파구,올림픽공원,4059,25.2,13.3
1228,2022-01-17,문화예술행사,2022 SF9 콘서트,7852,7,올림픽홀,0.5,-5.8,3000,37.39,N,송파구,올림픽공원,4072,28.4,14.6
1229,2022-01-26,대중공연,2022 이찬원 앵콜 콘서트,7887,5,올림픽홀,0.0,1.3,3000,52.58,N,송파구,올림픽공원,4242,58.5,42.8
1230,2022-02-04,대중공연,라포엠(LA POEM) 두 번째 단독 콘서트,2994,3,올림픽홀,0.0,-5.2,3000,33.27,N,송파구,올림픽공원,3886,25.8,10.9
1231,2022-02-09,문화예술행사,2022 Stray Kids 팬미팅,4523,5,올림픽홀,0.0,1.0,3000,30.15,N,송파구,올림픽공원,3961,41.9,25.1
1232,2022-02-17,문화예술행사,2021-22 Forestella Concert - The Royal in Seoul Encore Concert,4040,4,핸드볼경기장,0.0,-6.2,6500,15.54,N,송파구,올림픽공원,3559,36.8,21.9
1233,2022-02-17,대중공연,청춘 콘썰트,6056,4,올림픽홀,0.0,-6.2,3000,50.47,N,송파구,올림픽공원,3559,36.8,21.9
1234,2022-03-01,문화예술행사,2022년 투모로우바이투게더(TXT) 팬미팅,4377,6,올림픽홀,2.3,5.8,3000,24.32,N,송파구,올림픽공원,2084,43.8,26.5
1235,2022-03-05,공공행사,제20대대통령선거,1030,6,핸드볼경기장,0.0,2.3,6500,2.64,Y,송파구,올림픽공원,2525,43.4,6.8
1236,2022-03-09,문화예술행사,2022 윤하 앵콜 콘서트(기획공연),3933,5,올림픽홀,0.0,7.1,3000,26.22,N,송파구,올림픽공원,2306,81.0,41.7
1237,2022-03-17,문화예술행사,2022 이승윤 첫 단독콘서트 - 서울,5739,4,올림픽홀,1.2,10.7,3000,47.82,N,송파구,올림픽공원,3918,41.8,14.1
1238,2022-03-19,K리그,2022 K리그1 서울 vs 제주,6481,1,상암월드컵주경기장,14.6,3.4,15000,9.72,Y,마포구,디지털미디어시티,5666,5.8,2.5
1239,2022-03-24,문화예술행사,2022 국카스텐 상반기 단독 콘서트,2421,4,올림픽홀,0.0,8.2,3000,20.18,N,송파구,올림픽공원,4000,52.1,32.5
1240,2022-03-24,국가대표,2022 카타르월드컵 최종예선 대한민국vs이란,364,2,상암월드컵주경기장,0.0,8.2,1202,21.32,N,마포구,디지털미디어시티,7997,48.2,30.5
1241,2022-03-31,문화예술행사,2022 크래비티 콘서트,1680,4,올림픽홀,0.0,10.9,3000,14.0,N,송파구,올림픽공원,4089,16.8,5.5
1242,2022-04-02,KBO,키움 vs 롯데,8257,1,고척 스카이돔,0.0,8.2,16813,49.11,Y,구로구,양천구청,4506,35.9,16.7
1243,2022-04-03,KBO,키움 vs 롯데,6115,1,고척 스카이돔,0.0,9.6,16813,36.37,Y,구로구,양천구청,3149,50.2,31.1
1244,2022-04-04,대중공연,YG 트레저 콘서트,4298,7,올림픽홀,0.0,10.3,3000,20.47,N,송파구,올림픽공원,4293,45.5,26.3
1245,2022-04-05,KBO,키움 vs LG,2298,1,고척 스카이돔,0.0,10.3,16813,13.67,N,구로구,양천구청,6784,43.0,22.2
1246,2022-04-06,KBO,키움 vs LG,2304,1,고척 스카이돔,0.0,11.7,16813,13.7,N,구로구,양천구청,6658,59.5,15.6
1247,2022-04-06,K리그,2022 K리그1 서울 vs 강원,3967,1,상암월드컵주경기장,0.0,11.7,15000,5.95,N,마포구,디지털미디어시티,6011,52.2,13.2
1248,2022-04-06,대중공연,2022 Theatre 이문세 서울,2208,5,우리금융아트홀,0.0,11.7,1184,37.3,N,송파구,올림픽공원,4426,52.2,17.8
1249,2022-04-07,KBO,키움 vs LG,2055,1,고척 스카이돔,0.0,10.9,16813,12.22,N,구로구,양천구청,6669,36.4,5.7
1250,2022-04-07,문화예술행사,아스트로 아로하 팬미팅,3199,3,핸드볼경기장,0.0,10.9,6500,16.41,N,송파구,올림픽공원,4489,38.5,8.5
1251,2022-04-10,K리그,2022 K리그1 서울 vs 수원,14998,1,상암월드컵주경기장,0.0,18.2,5789,22.48,Y,마포구,디지털미디어시티,5984,37.5,17.4
1252,2022-04-11,문화예술행사,2022 싱어게인2 콘서트,4351,7,올림픽홀,0.0,19.6,3000,20.72,N,송파구,올림픽공원,4572,42.3,20.5
1253,2022-04-12,KBO,키움 vs NC,774,1,고척 스카이돔,0.5,19.3,16813,4.6,N,구로구,양천구청,6897,34.6,13.4
1254,2022-04-13,KBO,키움 vs NC,893,1,고척 스카이돔,1.3,13.1,16813,5.31,N,구로구,양천구청,6770,14.1,1.8
1255,2022-04-14,KBO,키움 vs NC,1020,1,고척 스카이돔,0.0,13.2,16813,6.07,N,구로구,양천구청,6881,15.5,3.1
1256,2022-04-14,문화예술행사,2022 성시경 팬미팅,2608,3,핸드볼경기장,0.0,13.2,6500,13.37,N,송파구,올림픽공원,4496,16.5,6.1
1257,2022-04-15,문화예술행사,하성운 쇼케이스,100,2,뮤즈라이브,0.0,13.3,237,21.1,N,송파구,올림픽공원,4715,31.5,14.1
1258,2022-04-20,대중공연,2022 빅마마 전국투어 콘서트,3765,5,올림픽홀,0.0,15.7,3000,25.1,N,송파구,올림픽공원,4552,55.9,32.2
1259,2022-04-22,KBO,키움 vs KIA,4289,1,고척 스카이돔,0.0,15.0,16813,25.51,N,구로구,양천구청,6940,74.8,34.4
1260,2022-04-23,KBO,키움 vs KIA,8338,1,고척 스카이돔,0.0,17.7,16813,49.59,Y,구로구,양천구청,5302,61.2,34.2
1261,2022-04-24,KBO,키움 vs KIA,7406,1,고척 스카이돔,0.3,18.5,16813,44.05,Y,구로구,양천구청,3612,52.8,27.1
1262,2022-04-25,대중공연,2022 WINNER CONCERT (가제),5497,7,올림픽홀,1.3,20.0,3000,26.18,N,송파구,올림픽공원,4422,57.2,32.8
1263,2022-04-26,문화예술행사,2022 몬스타엑스 콘서트,10533,7,핸드볼경기장,1.0,21.9,6500,23.15,N,송파구,올림픽공원,4665,53.5,19.8
1264,2022-04-29,KBO,키움 vs KT,1770,1,고척 스카이돔,15.5,13.4,16813,10.53,N,구로구,양천구청,7369,10.8,1.0
1265,2022-04-30,KBO,키움 vs KT,4075,1,고척 스카이돔,0.0,13.0,16813,24.24,Y,구로구,양천구청,4975,29.7,14.8
1266,2022-05-01,KBO,키움 vs KT,3213,1,고척 스카이돔,0.0,13.4,16813,19.11,Y,구로구,양천구청,3543,52.4,10.0
1267,2022-05-03,문화예술행사,풍류대장 TOP10 전국투어 콘서트,8664,6,올림픽홀,0.0,14.8,3000,48.13,N,송파구,올림픽공원,4832,36.1,17.1
1268,2022-05-06,KBO,키움 vs SSG,4627,1,고척 스카이돔,0.0,19.6,16813,27.52,N,구로구,양천구청,6836,37.8,17.1
1269,2022-05-07,KBO,키움 vs SSG,5637,1,고척 스카이돔,0.5,18.4,16813,33.53,Y,구로구,양천구청,4723,39.2,9.0
1270,2022-05-08,KBO,키움 vs SSG,4765,1,고척 스카이돔,2.0,15.3,16813,28.34,Y,구로구,양천구청,3362,21.0,6.5
1271,2022-05-08,K리그,2022 K리그1 서울 vs 수원FC,13197,1,상암월드컵주경기장,2.0,15.3,15000,19.78,Y,마포구,디지털미디어시티,5621,17.8,7.4
1272,2022-05-10,KBO,키움 vs 두산,3564,1,고척 스카이돔,0.0,19.9,16813,21.2,N,구로구,양천구청,7580,29.1,12.7
1273,2022-05-11,KBO,키움 vs 두산,2641,1,고척 스카이돔,0.0,19.7,16813,15.71,N,구로구,양천구청,7573,34.7,12.4
1274,2022-05-12,문화예술행사,(가제) 2022 볼빨간사춘기 상반기 단독 콘서트,5310,4,올림픽홀,0.0,20.9,3000,44.25,N,송파구,올림픽공원,5359,37.5,18.4
1275,2022-05-12,KBO,키움 vs 두산,2649,1,고척 스카이돔,0.0,20.9,16813,15.76,N,구로구,양천구청,7614,41.5,14.7
1276,2022-05-14,체육행사,제17회 회장배 전국 댄스스포츠 선수권대회,189,2,핸드볼경기장,0.0,15.7,6500,1.45,Y,송파구,올림픽공원,4782,39.5,6.3
1277,2022-05-15,K리그,2022 K리그1 서울 vs 포항,8892,1,상암월드컵주경기장,0.0,16.2,15000,13.33,Y,마포구,디지털미디어시티,6204,24.1,8.2
1278,2022-05-20,KBO,키움 vs 한화,3080,1,고척 스카이돔,0.0,20.6,16813,18.32,N,구로구,양천구청,8063,37.2,18.1
1279,2022-05-21,K리그,2022 K리그1 서울 vs 성남,9560,1,상암월드컵주경기장,0.0,20.1,15000,14.33,Y,마포구,디지털미디어시티,9137,30.8,17.1
1280,2022-05-21,KBO,키움 vs 한화,6689,1,고척 스카이돔,0.0,20.1,16813,39.78,Y,구로구,양천구청,5796,30.0,17.1
1281,2022-05-22,KBO,키움 vs 한화,5330,1,고척 스카이돔,0.0,20.3,16813,31.7,Y,구로구,양천구청,3820,43.2,19.2
1282,2022-05-25,K리그,2022 하나은행 FA컵 4R(16강전) FC서울 VS 제주 ,2354,1,상암월드컵주경기장,3.5,21.0,11604,3.53,N,마포구,디지털미디어시티,6308,22.2,12.3
1283,2022-05-28,K리그,2022 K리그1 서울 vs 김천,8609,1,상암월드컵주경기장,0.0,22.3,11000,12.91,Y,마포구,디지털미디어시티,8766,36.1,19.6
1284,2022-05-31,KBO,키움 vs 삼성,4100,1,고척 스카이돔,0.0,20.7,16813,24.39,N,구로구,양천구청,7845,33.7,4.0
1285,2022-06-01,KBO,키움 vs 삼성,7181,1,고척 스카이돔,0.0,22.1,16813,42.71,N,구로구,양천구청,4089,21.2,6.4
1286,2022-06-02,문화예술행사,쇼다운 콘서트,4910,4,핸드볼경기장,0.0,21.5,6500,18.88,N,송파구,올림픽공원,5073,36.2,15.2
1287,2022-06-02,문화예술행사,2022 정동원 첫번째 단독 콘서트 - 서울앵콜,5708,4,올림픽홀,0.0,21.5,3000,47.57,N,송파구,올림픽공원,5073,36.2,15.2
1288,2022-06-02,KBO,키움 vs 삼성,2477,1,고척 스카이돔,0.0,21.5,16813,14.73,N,구로구,양천구청,7476,32.8,12.2
1289,2022-06-02,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 브라질,10064,2,상암월드컵주경기장,0.0,21.5,16813,26.72666666666667,N,마포구,디지털미디어시티,6433,25.2,12.3
1290,2022-06-06,문화예술행사,포르테 디 콰트로 콘서트: 메타포닉,1476,1,올림픽홀,4.3,19.7,3000,49.2,N,송파구,올림픽공원,2544,7.9,2.6
1291,2022-06-07,체육행사,2022 아시아펜싱선수권대회,2450,10,핸드볼경기장,0.0,20.6,6500,3.77,N,송파구,올림픽공원,5026,8.8,3.6
1292,2022-06-07,KBO,키움 vs KT,1904,1,고척 스카이돔,0.0,20.6,16813,11.32,N,구로구,양천구청,7759,13.7,3.0
1293,2022-06-08,KBO,키움 vs KT,1342,1,고척 스카이돔,0.0,21.2,16813,7.98,N,구로구,양천구청,7822,27.8,12.2
1294,2022-06-09,대중공연,2022 우주소녀 콘서트,3708,4,올림픽홀,2.6,20.9,3000,30.9,N,송파구,올림픽공원,4756,31.1,17.2
1295,2022-06-09,KBO,키움 vs KT,1414,1,고척 스카이돔,2.6,20.9,16813,8.41,N,구로구,양천구청,7754,25.5,10.3
1296,2022-06-14,국가대표,하나은행 초청 국가대표 친선경기 대한민국 vs 이집트,1392,2,상암월드컵주경기장,0.0,21.5,1246,80.61,N,마포구,디지털미디어시티,6249,12.3,4.5
1297,2022-06-14,KBO,키움 vs 두산,2536,1,고척 스카이돔,0.0,21.5,16813,15.08,N,구로구,양천구청,7750,14.0,1.9
1298,2022-06-14,대중공연,2022 (여자)아이들 콘서트,7220,6,올림픽홀,0.0,21.5,3000,40.11,N,송파구,올림픽공원,4968,14.9,4.8
1299,2022-06-15,KBO,키움 vs 두산,2062,1,고척 스카이돔,18.5,17.5,16813,12.26,N,구로구,양천구청,7453,14.2,6.2
1300,2022-06-16,KBO,키움 vs 두산,2349,1,고척 스카이돔,0.7,20.3,16813,13.97,N,구로구,양천구청,7884,15.8,6.8
1301,2022-06-17,KBO,키움 vs LG,4608,1,고척 스카이돔,0.0,22.5,16813,27.41,N,구로구,양천구청,7905,35.2,22.1
1302,2022-06-18,KBO,키움 vs LG,8705,1,고척 스카이돔,0.0,23.3,16813,51.78,Y,구로구,양천구청,5158,21.8,6.8
1303,2022-06-19,KBO,키움 vs LG,7849,1,고척 스카이돔,0.0,23.4,16813,46.68,Y,구로구,양천구청,4476,25.1,12.8
1304,2022-06-20,대중공연,iKON 2022 CONCERT (가제),4277,7,올림픽홀,0.0,25.2,3000,20.37,N,송파구,올림픽공원,4673,40.4,19.4
1305,2022-06-22,K리그,2022 K리그1 서울 vs 울산,8918,1,상암월드컵주경기장,0.0,25.9,15000,13.37,N,마포구,디지털미디어시티,6650,31.8,16.5
1306,2022-06-24,체육행사,제35회 국제오픈 한국사회인 검도대회,1950,3,핸드볼경기장,19.1,22.6,6500,10.0,N,송파구,올림픽공원,4732,28.8,20.0
1307,2022-06-24,대중공연,대한민국 힐링 콘서트,1416,2,우리금융아트홀,19.1,22.6,1184,59.8,N,송파구,올림픽공원,4732,28.8,20.0
1308,2022-06-25,K리그,2022 K리그1 서울 vs 인천,11158,1,상암월드컵주경기장,0.0,26.0,15000,16.73,Y,마포구,디지털미디어시티,8530,35.8,24.9
1309,2022-06-27,문화예술행사,2022 NC UNIVERSE UNIKON,7488,7,핸드볼경기장,6.1,26.8,6500,16.46,N,송파구,올림픽공원,4458,13.7,6.6
1310,2022-06-28,KBO,키움 vs KIA,7388,1,고척 스카이돔,6.3,26.9,16813,43.94,N,구로구,양천구청,7241,15.7,2.2
1311,2022-06-29,KBO,키움 vs KIA,7941,1,고척 스카이돔,37.8,25.1,16813,47.23,N,구로구,양천구청,7307,8.2,1.2
1312,2022-06-30,KBO,키움 vs KIA,7165,1,고척 스카이돔,176.2,22.3,16813,42.62,N,구로구,양천구청,7148,3.0,1.0
1313,2022-07-01,KBO,키움 vs 한화,3238,1,고척 스카이돔,0.0,26.6,16813,19.26,N,구로구,양천구청,7660,12.6,3.0
1314,2022-07-02,문화예술행사,지선 라이브 콘서트 [G선상의 아리아] (가제),180,1,뮤즈라이브,0.0,28.8,237,75.95,Y,송파구,올림픽공원,3633,32.3,19.7
1315,2022-07-02,KBO,키움 vs 한화,6692,1,고척 스카이돔,0.0,28.8,16813,39.8,Y,구로구,양천구청,4707,28.2,18.2
1316,2022-07-03,KBO,키움 vs 한화,5952,1,고척 스카이돔,0.0,29.3,16813,35.4,Y,구로구,양천구청,3490,29.9,20.9
1317,2022-07-05,문화예술행사,2022 스트릿 우먼 파이터 콘서트,6054,6,핸드볼경기장,0.0,29.2,6500,15.52,N,송파구,올림픽공원,4645,41.7,26.7
1318,2022-07-06,K리그,2022 K리그1 서울 vs 전북,8798,1,상암월드컵주경기장,16.1,29.5,15000,13.19,N,마포구,디지털미디어시티,7889,36.1,24.9
1319,2022-07-08,KBO,키움 vs NC,2500,1,고척 스카이돔,1.7,25.8,16813,14.87,N,구로구,양천구청,7573,20.4,8.7
1320,2022-07-09,KBO,키움 vs NC,4459,1,고척 스카이돔,0.1,26.9,16813,26.52,Y,구로구,양천구청,4860,20.8,11.8
1321,2022-07-10,KBO,키움 vs NC,4419,1,고척 스카이돔,0.0,29.2,16813,26.28,Y,구로구,양천구청,3407,46.8,29.5
1322,2022-07-13,일반행사,2022 쿠팡플레이시리즈 친선경기 (팀K리그 vs.토트넘) ,1050,8,상암월드컵주경기장,114.5,25.0,3062,3.98,N,마포구,디지털미디어시티,5729,8.6,6.8
1323,2022-07-16,K리그,2022 K리그1 서울 vs 대구,9085,1,상암월드컵주경기장,34.0,24.8,12166,13.62,Y,마포구,디지털미디어시티,8094,21.5,14.8
1324,2022-07-22,공공행사,국가공무원 7급 채용시험,400,2,핸드볼경기장,5.2,25.1,6500,3.08,N,송파구,올림픽공원,4473,34.4,15.8
1325,2022-07-22,KBO,키움 vs 삼성,4776,1,고척 스카이돔,5.2,25.1,16813,28.41,N,구로구,양천구청,7283,31.2,17.9
1326,2022-07-23,KBO,키움 vs 삼성,7057,1,고척 스카이돔,9.9,24.8,16813,41.97,Y,구로구,양천구청,4541,27.3,18.7
1327,2022-07-24,KBO,키움 vs 삼성,6897,1,고척 스카이돔,1.2,25.0,16813,41.02,Y,구로구,양천구청,3224,17.1,8.1
1328,2022-07-26,문화예술행사,2022 영탁 단독 콘서트,13002,6,KSPO DOME(체조경기장),0.0,28.9,15000,22.44,N,송파구,올림픽공원,4301,44.4,31.2
1329,2022-08-01,문화예술행사,2022 ITZY 단독 콘서트(가제),5266,7,핸드볼경기장,30.0,28.6,6500,11.57,N,송파구,올림픽공원,3697,18.4,11.7
1330,2022-08-01,문화예술행사,THE BOYZ ENCORE CONCERT,12045,7,KSPO DOME(체조경기장),30.0,28.6,15000,21.46,N,송파구,올림픽공원,3697,18.4,11.7
1331,2022-08-02,KBO,키움 vs SSG,6941,1,고척 스카이돔,33.5,26.8,16813,41.28,N,구로구,양천구청,6346,5.2,1.3
1332,2022-08-03,KBO,키움 vs SSG,7573,1,고척 스카이돔,51.1,27.1,16813,45.04,N,구로구,양천구청,6540,17.2,11.6
1333,2022-08-04,KBO,키움 vs SSG,6064,1,고척 스카이돔,0.0,28.9,16813,36.07,N,구로구,양천구청,6706,9.1,3.0
1334,2022-08-05,K리그,2022 K리그1 서울 vs 제주,7993,1,상암월드컵주경기장,0.0,29.4,11000,11.98,N,마포구,디지털미디어시티,5033,16.0,8.6
1335,2022-08-10,KBO,키움 vs 롯데,4352,1,고척 스카이돔,7.6,24.7,16813,25.88,N,구로구,양천구청,6919,14.9,6.0
1336,2022-08-11,KBO,키움 vs 롯데,4515,1,고척 스카이돔,38.8,25.0,16813,26.85,N,구로구,양천구청,6780,9.6,5.1
1337,2022-08-12,KBO,키움 vs 롯데,4710,1,고척 스카이돔,0.0,27.0,16813,28.01,N,구로구,양천구청,7069,37.8,19.8
1338,2022-08-15,문화예술행사,2022 나훈아 55주년 콘서트(가제),13773,7,KSPO DOME(체조경기장),0.9,28.1,15000,21.32,N,송파구,올림픽공원,2097,30.8,14.3
1339,2022-08-20,체육행사,2022 문화체육관광부 전국학생바둑대회,900,2,핸드볼경기장,0.0,28.2,6500,6.92,Y,송파구,올림픽공원,5419,26.7,17.0
1340,2022-08-20,KBO,키움 vs SSG,7439,1,고척 스카이돔,0.0,28.2,16813,44.25,Y,구로구,양천구청,4831,19.3,9.2
1341,2022-08-21,K리그,2022 K리그1 서울 vs 성남,8250,1,상암월드컵주경기장,0.0,28.1,11000,12.37,Y,마포구,디지털미디어시티,5743,24.8,19.2
1342,2022-08-21,KBO,키움 vs SSG,7183,1,고척 스카이돔,0.0,28.1,16813,42.72,Y,구로구,양천구청,3457,22.4,10.2
1343,2022-08-22,체육행사,2022 파워태권도최강전 파이널,1700,7,핸드볼경기장,3.2,26.8,6500,3.74,N,송파구,올림픽공원,4619,23.9,10.1
1344,2022-08-23,KBO,키움 vs KIA,6637,1,고척 스카이돔,2.2,25.4,16813,39.48,N,구로구,양천구청,7174,24.2,7.0
1345,2022-08-24,KBO,키움 vs KIA,8175,1,고척 스카이돔,0.0,24.8,16813,48.62,N,구로구,양천구청,7220,14.9,2.2
1346,2022-08-29,문화예술행사,2022 몬스타엑스 콘서트,13995,7,핸드볼경기장,2.2,21.0,6500,30.76,N,송파구,올림픽공원,4687,11.6,4.6
1347,2022-08-30,문화예술행사,소녀시대 팬미팅,7966,5,KSPO DOME(체조경기장),35.8,19.1,15000,10.62,N,송파구,올림픽공원,4471,7.8,3.6
1348,2022-08-30,KBO,키움 vs 롯데,4381,1,고척 스카이돔,35.8,19.1,16813,26.06,N,구로구,양천구청,7142,4.3,1.6
1349,2022-08-31,KBO,키움 vs 롯데,6685,1,고척 스카이돔,0.0,21.7,16813,39.76,N,구로구,양천구청,7340,7.9,1.6
